movie_id,title,director,genre,release_year,country,language,duration_minutes,content_rating,imdb_rating,netflix_rating,total_views,date_added_to_netflix,is_netflix_original,budget_millions,box_office_millions,profit_millions,years_on_netflix,rating_category
NF2136,Fire,Christopher Nolan,Action,2015,UK,Portuguese,96,TV-14,4.9,4.0,24517,2024-09-25,True,66.66,590.88,524.22,0,Poor
NF2137,Mystery,Christopher McQuarrie,Sci-Fi,2014,Australia,Thai,167,TV-Y7,6.7,6.7,12228,2023-01-15,False,,,,1,Average
NF2138,Small Journey,Ridley Scott,Romance,2005,Norway,Japanese,174,NC-17,7.6,7.3,92505,2017-12-01,False,,262.94,,7,Good
NF2139,Big Journey,Martin Scorsese,Adventure,2004,Norway,Dutch,138,TV-Y7,6.3,6.6,68331,2014-07-20,True,,,,10,Average
NF2140,War,Denis Villeneuve,Documentary,2010,Australia,Portuguese,164,G,9.8,9.5,58516,2014-01-07,False,50.47,396.7,346.23,10,Excellent
NF2141,Love,Chloe Zhao,Fantasy,2007,Thailand,Italian,159,R,6.6,5.9,49632,2011-05-17,False,,,,13,Average
NF2142,Secret Moon,Ridley Scott,Animation,2012,Germany,Arabic,151,R,7.4,7.8,80661,2013-05-28,False,50.38,,,11,Good
NF2143,Code,Christopher Nolan,Biography,2015,South Korea,Portuguese,123,R,7.0,6.7,48563,2016-07-24,True,197.17,85.67,-111.49999999999999,8,Average
NF2144,Loud Mission,Christopher Nolan,Animation,2008,Japan,Mandarin,100,G,6.3,6.1,49237,2013-06-03,True,9.92,,,11,Average
NF2145,First Dream,Quentin Tarantino,Action,2012,Mexico,Spanish,126,TV-Y,7.2,6.9,604,2014-01-16,False,100.23,,,10,Good
NF2146,Adventure,Jordan Peele,Horror,2009,France,Dutch,123,TV-Y7,6.9,6.3,86465,2024-03-22,False,119.15,651.34,532.19,0,Average
NF2147,Hidden Peace,Martin Scorsese,Biography,2023,Argentina,Spanish,155,PG,6.9,7.1,76870,2023-06-10,True,,,,1,Average
NF2148,Nightmare,Denis Villeneuve,Crime,2023,China,Portuguese,177,PG,6.6,6.1,74205,2024-05-08,False,138.71,,,0,Average
NF2149,Tale,Ryan Coogler,Mystery,2011,South Korea,Japanese,145,TV-MA,8.9,8.6,65669,2019-01-26,True,,18.87,,5,Excellent
NF2150,Great Legend,Steven Spielberg,Animation,2021,Norway,Italian,120,PG-13,7.2,7.6,162110,2023-12-29,True,,351.48,,1,Good
NF2151,First Adventure,Rian Johnson,Family,2005,Argentina,Norwegian,165,TV-MA,5.0,5.3,43402,2017-01-05,False,92.66,155.93,63.27000000000001,7,Poor
NF2152,Quick Adventure,Martin Scorsese,Drama,2008,India,Spanish,116,TV-Y7,6.1,6.4,67675,2019-06-23,True,,,,5,Average
NF2153,Peace,Zack Snyder,Drama,2017,Turkey,Korean,84,NC-17,7.2,6.6,29530,2019-02-14,False,77.79,420.79,343.0,5,Good
NF2154,Storm,Chloe Zhao,Comedy,2013,Argentina,Norwegian,133,TV-14,5.5,5.0,10837,2024-07-16,True,,,,0,Average
NF2155,Hope,Christopher McQuarrie,Romance,2018,Sweden,Arabic,102,TV-PG,6.2,6.6,17447,2023-02-06,True,189.9,,,1,Average
NF2156,Storm,Quentin Tarantino,Crime,2007,Brazil,German,160,R,3.6,3.3,49111,2010-01-15,False,84.58,415.03,330.45,14,Poor
NF2157,Journey,Christopher McQuarrie,Sci-Fi,2020,India,Turkish,157,TV-G,6.4,6.6,126305,2024-05-14,False,51.81,,,0,Average
NF2158,Silent Story,Jordan Peele,Family,2017,Mexico,Portuguese,152,G,4.7,4.8,55140,2023-10-12,False,103.51,301.2,197.69,1,Poor
NF2159,War,Quentin Tarantino,Comedy,2023,Norway,Dutch,125,TV-Y7,9.8,9.9,216034,2024-04-05,True,121.92,324.73,202.81,0,Excellent
NF2160,Story,Zack Snyder,Adventure,2010,Brazil,Korean,155,PG-13,7.9,7.8,109728,2016-05-23,True,,425.76,,8,Good
NF2161,Shadow,James Cameron,Sci-Fi,2011,Mexico,Arabic,141,R,10.0,9.9,39390,2021-05-16,True,20.78,447.98,427.20000000000005,3,Excellent
NF2162,Light,Patty Jenkins,Drama,2006,Netherlands,Dutch,150,TV-G,6.3,6.2,61509,2023-04-11,True,21.6,50.77,29.17,1,Average
NF2163,Journey,Martin Scorsese,Documentary,2012,Italy,Hindi,144,G,3.6,3.3,20764,2018-11-30,True,99.7,,,6,Poor
NF2164,Legend,Greta Gerwig,Family,2009,Canada,Turkish,107,G,5.4,5.1,63094,2021-09-03,True,,,,3,Average
NF2165,A Journey,Christopher Nolan,Comedy,2009,Italy,Italian,120,PG-13,4.4,4.4,16942,2021-10-20,False,45.98,554.86,508.88,3,Poor
NF2166,Big Fire,Patty Jenkins,Documentary,2020,Spain,Thai,176,TV-Y7,5.4,5.5,8614,2021-07-27,True,99.81,84.32,-15.490000000000009,3,Average
NF2167,Bright Legend,Bong Joon-ho,Documentary,2017,Sweden,Hindi,80,PG-13,7.7,8.1,97014,2021-10-25,True,26.8,,,3,Good
NF2168,Moon,Bong Joon-ho,War,2010,Canada,Japanese,126,PG,6.1,7.1,62707,2011-04-23,False,147.58,,,13,Average
NF2169,Mystery,Zack Snyder,Action,2006,Australia,Spanish,132,TV-Y7,6.7,6.5,100803,2021-08-02,False,108.91,147.86,38.95000000000002,3,Average
NF2170,Storm,Greta Gerwig,Fantasy,2016,Mexico,Hindi,154,TV-PG,3.1,3.1,10073,2018-05-31,False,,264.48,,6,Poor
NF2171,Light,Christopher McQuarrie,Crime,2014,Italy,Dutch,99,G,8.6,9.1,176101,2019-01-03,True,195.44,,,5,Excellent
NF2172,Light,Ryan Coogler,Thriller,2007,UK,Italian,139,R,8.3,8.0,68397,2015-08-19,False,74.03,63.57,-10.46,9,Good
NF2173,Adventure,David Fincher,Family,2022,Sweden,French,113,PG,6.6,7.1,48116,2023-01-18,True,82.34,24.48,-57.86,1,Average
NF2174,Story,Zack Snyder,Drama,2014,Canada,German,173,TV-Y,8.8,9.0,294237,2024-08-15,False,,,,0,Excellent
NF2175,Fear,Christopher McQuarrie,Thriller,2007,Italy,Spanish,85,R,6.6,7.0,62981,2016-10-24,False,19.55,,,8,Average
NF2176,Slow Earth,Quentin Tarantino,Crime,2015,USA,Swedish,90,R,5.1,5.1,74531,2016-09-22,True,24.05,,,8,Average
NF2177,Love,Martin Scorsese,Animation,2018,Norway,English,153,NC-17,5.2,5.7,19012,2019-01-07,True,,,,5,Average
NF2178,Quick Love,Zack Snyder,Thriller,2014,UK,English,105,PG,6.0,6.3,53934,2015-04-14,False,,728.79,,9,Average
NF2179,Sun,David Fincher,War,2010,Australia,Arabic,156,NC-17,6.8,7.0,36391,2017-02-25,True,54.28,686.99,632.71,7,Average
NF2180,Big Water,Zack Snyder,War,2014,USA,Italian,111,TV-14,4.9,5.6,15910,2017-01-23,True,,775.89,,7,Poor
NF2181,Old Quest,Steven Spielberg,Action,2017,Sweden,English,108,PG-13,4.5,5.2,2268,2021-01-11,False,,190.83,,3,Poor
NF2182,Nightmare,Parasite Director,Family,2005,South Korea,Spanish,167,G,6.6,6.4,94751,2024-06-27,True,107.23,269.17,161.94,0,Average
NF2183,Hidden Hope,Martin Scorsese,Family,2013,Italy,English,87,NC-17,8.3,8.4,2821,2015-04-02,False,104.69,243.75,139.06,9,Good
NF2184,Earth,Zack Snyder,Fantasy,2016,Argentina,Portuguese,146,PG,4.6,4.3,27272,2020-11-01,False,130.28,89.69,-40.59,4,Poor
NF2185,Journey,Steven Spielberg,War,2005,Mexico,Italian,163,TV-G,6.9,6.9,55722,2020-03-24,False,62.68,165.58,102.9,4,Average
NF2186,Tale,Quentin Tarantino,Comedy,2024,Brazil,French,153,TV-Y7,7.1,7.2,10685,2024-12-14,True,,23.78,,0,Good
NF2187,Dark Story,Chloe Zhao,Documentary,2024,Thailand,Thai,137,NC-17,6.3,5.9,170934,2024-09-09,True,133.45,532.56,399.10999999999996,0,Average
NF2188,Dream,Chloe Zhao,Romance,2020,South Korea,French,141,TV-MA,9.0,10.0,13691,2022-08-30,True,,,,2,Excellent
NF2189,Sun,Martin Scorsese,Crime,2012,China,Japanese,129,TV-MA,6.8,6.4,167320,2017-07-18,False,,311.8,,7,Average
NF2190,Light,Bong Joon-ho,Sci-Fi,2006,Canada,Mandarin,107,TV-14,7.4,6.8,6065,2023-10-05,False,,,,1,Good
NF2191,Star,David Fincher,Thriller,2007,Turkey,Norwegian,147,TV-Y7,4.8,5.0,63918,2016-02-15,False,,499.28,,8,Poor
NF2192,Hope,Christopher McQuarrie,War,2023,UK,Portuguese,169,PG,6.0,5.1,54892,2024-02-02,True,40.95,613.26,572.31,0,Average
NF2193,Adventure,Patty Jenkins,Action,2024,Netherlands,Norwegian,151,TV-MA,7.3,6.9,26313,2024-09-16,True,46.57,487.98,441.41,0,Good
NF2194,Dream,Christopher Nolan,Family,2006,Thailand,Korean,127,NC-17,5.1,5.3,59421,2012-09-21,False,42.52,556.7,514.1800000000001,12,Average
NF2195,Dark Sky,Rian Johnson,Animation,2014,Mexico,English,109,TV-14,6.2,5.7,17605,2014-03-20,True,27.33,,,10,Average
NF2196,Hope,David Fincher,Animation,2006,Australia,German,157,TV-MA,5.2,5.6,111003,2022-02-18,True,124.61,788.01,663.4,2,Average
NF2197,Shadow,Quentin Tarantino,Adventure,2004,UK,Swedish,134,PG,6.3,6.4,59945,2011-01-28,False,117.5,210.05,92.55000000000001,13,Average
NF2198,Story,David Fincher,Comedy,2009,South Korea,English,86,TV-MA,6.2,5.8,77462,2023-12-26,True,39.45,,,1,Average
NF2199,Water,Martin Scorsese,Family,2018,Mexico,German,105,TV-MA,8.3,9.0,27559,2023-02-22,True,53.48,104.27,50.79,1,Good
NF2200,Code,Patty Jenkins,Animation,2019,Australia,Thai,88,TV-14,5.3,5.2,67282,2024-05-23,True,15.29,,,0,Average
NF2201,Journey,Patty Jenkins,Thriller,2016,UK,Turkish,116,PG,9.3,9.3,26623,2017-10-16,False,127.98,,,7,Excellent
NF2202,Legend,James Cameron,Mystery,2020,Spain,French,168,TV-MA,4.7,4.1,1225,2021-05-08,False,85.29,730.88,645.59,3,Poor
NF2203,Silent Fear,Jordan Peele,Action,2017,South Korea,German,108,TV-14,8.1,7.8,184350,2024-04-17,True,,,,0,Good
NF2204,Legend,Christopher McQuarrie,Horror,2018,Sweden,Mandarin,93,PG-13,2.3,2.9,720,2020-10-13,False,,468.62,,4,Poor
NF2205,Mystery,Ridley Scott,Documentary,2017,Germany,Thai,177,NC-17,6.5,6.8,27199,2024-07-28,False,104.53,,,0,Average
NF2206,Star,Christopher McQuarrie,Mystery,2009,Argentina,French,94,PG,8.5,9.6,21045,2024-02-16,False,,41.83,,0,Good
NF2207,Peace,Christopher Nolan,Documentary,2009,Turkey,Arabic,141,PG,9.3,8.9,120785,2010-07-19,False,70.2,,,14,Excellent
NF2208,Hope,Ridley Scott,Biography,2021,Argentina,Arabic,158,G,5.8,5.5,17736,2021-11-04,True,,552.04,,3,Average
NF2209,Code,Bong Joon-ho,Romance,2004,Canada,Thai,102,TV-Y7,7.6,7.8,22571,2015-12-23,False,,156.26,,9,Good
NF2210,The Mystery,Rian Johnson,Animation,2015,China,Arabic,139,R,4.3,4.1,31199,2018-09-27,False,,,,6,Poor
NF2211,War,Rian Johnson,Animation,2008,UK,German,112,TV-G,6.7,7.1,29320,2023-06-30,False,15.62,177.17,161.54999999999998,1,Average
NF2212,Quick Fear,David Fincher,Animation,2012,Sweden,Mandarin,135,PG,4.5,3.6,58518,2023-01-03,True,189.67,680.88,491.21000000000004,1,Poor
NF2213,The Storm,Martin Scorsese,Animation,2008,Sweden,Italian,84,TV-PG,8.2,8.1,236496,2014-08-31,True,34.06,511.81,477.75,10,Good
NF2214,Light,Ridley Scott,Drama,2007,India,Arabic,167,TV-PG,7.6,6.6,7591,2021-06-20,True,127.7,344.27,216.57,3,Good
NF2215,Legend,Ridley Scott,Action,2011,Mexico,German,80,PG,5.9,5.2,13624,2018-06-08,False,,114.49,,6,Average
NF2216,Story,Patty Jenkins,Romance,2014,Mexico,Thai,177,R,9.9,9.4,116544,2017-05-18,False,32.25,,,7,Excellent
NF2217,Sky,Christopher Nolan,Action,2011,Netherlands,Spanish,84,TV-PG,7.9,7.7,66365,2019-04-07,True,138.04,,,5,Good
NF2218,Final Secret,Martin Scorsese,Action,2019,Japan,Thai,81,TV-G,5.4,5.3,33745,2020-08-23,True,65.13,525.08,459.95000000000005,4,Average
NF2219,Secret,Jordan Peele,Horror,2009,Spain,Korean,138,TV-Y,7.1,7.7,126717,2010-01-24,True,196.14,,,14,Good
NF2220,Small Tale,Patty Jenkins,Family,2007,South Korea,French,134,TV-Y7,4.9,4.9,672,2022-07-26,False,,542.47,,2,Poor
NF2221,The Mission,Chloe Zhao,Fantasy,2004,Spain,Spanish,82,TV-Y7,8.1,7.6,126512,2015-07-31,True,53.52,29.35,-24.17,9,Good
NF2222,Bright Storm,Christopher Nolan,Drama,2016,Australia,French,142,TV-Y7,6.4,5.5,34986,2019-06-25,False,189.13,,,5,Average
NF2223,First Quest,Quentin Tarantino,Drama,2007,Netherlands,English,120,G,4.4,4.2,6450,2021-07-26,False,195.67,585.99,390.32000000000005,3,Poor
NF2224,Final Star,Rian Johnson,Animation,2021,Germany,Italian,169,PG-13,4.3,4.8,155543,2022-06-05,True,195.94,,,2,Poor
NF2225,Secret,Bong Joon-ho,War,2011,Italy,Italian,124,NC-17,5.7,5.2,25246,2022-07-24,True,,,,2,Average
NF2226,Mystery,Rian Johnson,Thriller,2010,China,Norwegian,85,PG,6.6,7.1,51768,2022-01-03,True,66.59,263.08,196.48999999999998,2,Average
NF2227,Mystery,Bong Joon-ho,War,2015,Turkey,Japanese,131,G,4.8,5.6,50012,2023-01-19,True,89.58,19.85,-69.72999999999999,1,Poor
NF2228,New Shadow,Christopher McQuarrie,Action,2009,Thailand,Arabic,95,TV-PG,9.7,8.8,212200,2010-06-12,False,177.88,,,14,Excellent
NF2229,Hidden Nightmare,Rian Johnson,Crime,2022,Netherlands,Japanese,85,TV-Y,5.8,5.1,22079,2022-11-29,False,89.15,481.67,392.52,2,Average
NF2230,Secret Shadow,Bong Joon-ho,Sci-Fi,2023,USA,Dutch,177,TV-Y,4.9,4.7,34315,2023-05-15,False,29.42,,,1,Poor
NF2231,Old Journey,Christopher McQuarrie,Animation,2011,Argentina,Mandarin,84,PG,6.1,6.8,41147,2013-08-16,False,192.89,622.39,429.5,11,Average
NF2232,Water,Ryan Coogler,Adventure,2008,USA,Korean,114,TV-G,7.2,7.6,48544,2018-07-02,False,15.0,,,6,Good
NF2233,Fire,Denis Villeneuve,Action,2018,Mexico,Portuguese,129,PG,7.3,7.1,62811,2024-09-24,True,,,,0,Good
NF2234,War,David Fincher,War,2016,Canada,Swedish,169,TV-Y7,5.4,5.0,87762,2023-08-11,True,,,,1,Average
NF2235,War,Christopher McQuarrie,Animation,2008,France,Norwegian,173,TV-MA,6.9,6.7,34648,2014-09-27,False,21.88,,,10,Average
NF2236,Love,Ryan Coogler,Sci-Fi,2009,India,English,162,G,8.1,8.1,43138,2015-04-08,False,117.89,,,9,Good
NF2237,Dream,Bong Joon-ho,Fantasy,2017,Italy,Portuguese,94,G,5.6,5.6,131,2021-01-19,False,181.22,343.7,162.48,3,Average
NF2238,Hidden Quest,Bong Joon-ho,Animation,2012,Thailand,French,168,TV-Y7,7.7,7.1,9953,2020-05-06,True,,,,4,Good
NF2239,Peace,James Cameron,Documentary,2009,Thailand,Hindi,139,TV-14,6.2,5.7,64706,2017-08-24,False,171.16,606.28,435.12,7,Average
NF2240,Sky,Christopher McQuarrie,Comedy,2024,Sweden,Arabic,147,NC-17,5.2,5.5,4312,2024-10-05,True,,,,0,Average
NF2241,Secret,Martin Scorsese,War,2014,Canada,Mandarin,139,TV-Y7,5.6,5.8,96591,2024-05-23,True,,,,0,Average
NF2242,Journey,Christopher Nolan,Biography,2023,Argentina,Korean,129,TV-14,7.3,8.0,30023,2023-10-29,True,40.28,,,1,Good
NF2243,Secret Fear,Rian Johnson,Horror,2011,Turkey,Swedish,167,G,5.6,5.4,39919,2017-07-19,True,153.23,,,7,Average
NF2244,Mystery,Bong Joon-ho,Sci-Fi,2024,Australia,Swedish,95,NC-17,3.8,4.3,24511,2024-11-08,False,119.25,116.03,-3.219999999999999,0,Poor
NF2245,Loud Story,Greta Gerwig,Mystery,2006,China,Swedish,84,TV-14,8.6,7.9,199112,2015-07-06,True,,279.02,,9,Excellent
NF2246,Legend,Martin Scorsese,Adventure,2014,Norway,French,140,NC-17,5.9,5.4,8958,2014-08-05,True,194.9,747.01,552.11,10,Average
NF2247,Loud Shadow,Ryan Coogler,Drama,2012,Germany,French,150,TV-14,8.6,9.0,231078,2024-09-21,True,,765.46,,0,Excellent
NF2248,Sun,Christopher Nolan,Mystery,2007,Australia,English,136,TV-Y7,6.7,6.4,3941,2020-09-17,True,,123.79,,4,Average
NF2249,The Nightmare,Ryan Coogler,Crime,2016,Italy,Thai,151,TV-Y,6.6,7.1,73041,2023-05-31,True,187.43,262.45,75.01999999999998,1,Average
NF2250,Legend,Patty Jenkins,Thriller,2011,Australia,Thai,80,TV-G,6.1,6.2,2400,2024-08-25,False,108.25,,,0,Average
NF2251,First War,Patty Jenkins,Thriller,2010,Thailand,Hindi,113,TV-MA,6.0,6.4,8285,2015-11-03,False,104.39,,,9,Average
NF2252,Hope,David Fincher,Mystery,2022,Thailand,English,103,TV-MA,10.0,9.6,3146,2023-03-08,True,113.28,273.04,159.76000000000002,1,Excellent
NF2253,Small Adventure,Patty Jenkins,War,2004,USA,Spanish,123,TV-MA,7.9,7.8,320289,2018-12-25,True,12.11,170.98,158.87,6,Good
NF2254,Great Water,Parasite Director,Romance,2010,Canada,Turkish,103,PG,4.9,5.1,115780,2024-08-27,True,151.23,,,0,Poor
NF2255,Story,Ridley Scott,Family,2017,China,German,94,G,4.7,4.7,119734,2024-04-24,False,96.6,736.12,639.52,0,Poor
NF2256,Legend,David Fincher,Sci-Fi,2004,Brazil,Mandarin,175,NC-17,7.7,8.2,95099,2011-04-01,True,11.77,449.93,438.16,13,Good
NF2257,Love,Ridley Scott,Horror,2015,India,Turkish,104,PG-13,5.6,5.3,65278,2023-04-04,True,104.19,,,1,Average
NF2258,Mystery,Patty Jenkins,Adventure,2020,Italy,Portuguese,133,TV-Y7,6.0,5.3,91396,2020-10-17,False,65.48,,,4,Average
NF2259,Fire,Patty Jenkins,Action,2010,Norway,Portuguese,136,PG-13,6.1,6.8,95838,2021-01-30,False,,,,3,Average
NF2260,Love,Christopher McQuarrie,War,2007,Spain,Arabic,143,TV-PG,7.2,7.7,18671,2018-02-11,False,1.72,,,6,Good
NF2261,War,Bong Joon-ho,War,2017,India,Thai,91,PG-13,5.1,4.5,6334,2020-08-24,False,,248.52,,4,Average
NF2262,Small Legend,Zack Snyder,Horror,2012,Sweden,Spanish,170,TV-MA,5.2,4.9,31593,2024-08-29,False,88.07,160.72,72.65,0,Average
NF2263,Fear,Martin Scorsese,Documentary,2015,Sweden,Turkish,149,TV-PG,7.9,8.5,7951,2015-11-20,True,,672.27,,9,Good
NF2264,War,Chloe Zhao,Comedy,2018,France,Mandarin,154,TV-PG,6.7,7.1,30292,2022-11-19,True,,,,2,Average
NF2265,New Code,Chloe Zhao,Fantasy,2021,UK,Turkish,82,PG,5.3,5.7,62676,2022-07-15,True,,213.04,,2,Average
NF2266,Star,Quentin Tarantino,Biography,2004,USA,Turkish,142,PG,9.6,9.2,24004,2021-09-18,False,96.43,,,3,Excellent
NF2267,Quest,Martin Scorsese,Crime,2020,South Korea,Italian,134,TV-PG,8.2,8.6,52558,2020-07-22,False,,365.14,,4,Good
NF2268,Fear,Steven Spielberg,Adventure,2007,Australia,Spanish,91,G,5.3,6.4,118994,2024-07-15,True,94.33,,,0,Average
NF2269,Journey,Ridley Scott,Action,2015,Netherlands,Hindi,99,TV-Y,8.4,8.4,135762,2021-05-11,False,33.53,,,3,Good
NF2270,Water,Ridley Scott,Adventure,2018,UK,English,166,PG-13,4.4,4.2,22924,2020-08-18,False,125.25,,,4,Poor
NF2271,Star,Rian Johnson,Sci-Fi,2010,China,Thai,121,TV-14,5.7,6.0,42365,2024-07-28,False,,609.27,,0,Average
NF2272,Sky,Jordan Peele,Romance,2011,India,Dutch,90,TV-Y7,5.7,6.3,58585,2015-03-01,False,155.93,236.92,80.98999999999998,9,Average
NF2273,Secret Code,Bong Joon-ho,Sci-Fi,2021,Brazil,Thai,176,TV-Y7,5.8,5.7,91741,2023-11-06,False,23.93,,,1,Average
NF2274,Dream,Rian Johnson,Biography,2012,UK,Mandarin,118,TV-14,6.1,5.9,117838,2012-07-22,True,,494.22,,12,Average
NF2275,Mission,Jordan Peele,Adventure,2012,Argentina,Hindi,107,TV-Y,6.7,6.7,261221,2024-05-05,False,147.16,,,0,Average
NF2276,The Fire,Christopher McQuarrie,Mystery,2013,Japan,Japanese,113,TV-Y,5.9,6.8,6265,2016-10-28,True,194.83,,,8,Average
NF2277,Story,Martin Scorsese,Animation,2006,UK,Portuguese,132,TV-MA,6.3,6.2,203210,2012-03-07,False,,,,12,Average
NF2278,Light,Ridley Scott,Comedy,2018,South Korea,Norwegian,153,TV-Y7,8.0,8.3,40551,2022-08-04,True,42.72,,,2,Good
NF2279,Earth,Jordan Peele,Action,2014,India,German,98,TV-MA,4.7,4.3,30793,2022-04-16,False,69.89,,,2,Poor
NF2280,Journey,Rian Johnson,Documentary,2015,Italy,Japanese,153,TV-PG,9.6,10.0,28532,2022-07-16,False,,86.07,,2,Excellent
NF2281,Sun,Greta Gerwig,Biography,2017,Spain,Portuguese,137,NC-17,3.4,3.3,20272,2019-04-04,False,35.73,367.26,331.53,5,Poor
NF2282,Mission,Parasite Director,Romance,2006,UK,Portuguese,135,PG,3.9,4.9,20899,2020-10-21,False,67.85,220.78,152.93,4,Poor
NF2283,Mystery,Patty Jenkins,War,2021,Norway,Mandarin,155,TV-PG,7.8,8.4,139728,2022-10-06,False,,226.63,,2,Good
NF2284,Sun,Greta Gerwig,Comedy,2015,South Korea,Portuguese,80,PG,7.4,6.7,65116,2018-05-23,True,,555.08,,6,Good
NF2285,Journey,Rian Johnson,Mystery,2008,Germany,Mandarin,122,TV-MA,6.1,4.9,22970,2019-05-01,True,,204.68,,5,Average
NF2286,Journey,Quentin Tarantino,Horror,2024,Spain,Dutch,180,NC-17,5.9,5.7,6578,2024-04-06,False,84.96,,,0,Average
NF2287,An Nightmare,Patty Jenkins,Family,2011,France,German,169,R,8.2,8.8,246650,2020-12-19,True,,,,4,Good
NF2288,Water,Jordan Peele,Action,2004,Australia,Italian,93,TV-Y7,9.6,8.9,358365,2024-09-28,True,26.98,,,0,Excellent
NF2289,Secret Light,Bong Joon-ho,Romance,2010,Mexico,Spanish,148,TV-Y7,7.9,7.9,6848,2016-02-16,True,91.86,,,8,Good
NF2290,Shadow,Quentin Tarantino,Horror,2013,UK,Korean,149,G,6.1,5.4,53612,2017-08-07,False,38.02,,,7,Average
NF2291,Hope,Patty Jenkins,Comedy,2016,Australia,Dutch,124,TV-14,5.7,5.6,92072,2024-08-08,False,75.97,264.25,188.28,0,Average
NF2292,The Mystery,Christopher McQuarrie,Romance,2022,Australia,German,89,PG-13,4.6,4.8,31411,2023-07-10,False,9.26,,,1,Poor
NF2293,Big Star,Zack Snyder,Crime,2022,Germany,Japanese,168,TV-PG,7.8,8.2,54005,2024-06-05,False,8.16,197.82,189.66,0,Good
NF2294,Mystery,Christopher McQuarrie,War,2019,UK,Japanese,106,PG-13,5.0,5.9,16457,2021-06-29,True,87.09,352.0,264.90999999999997,3,Poor
NF2295,Moon,Parasite Director,Family,2010,France,Thai,149,TV-MA,5.1,5.5,9607,2013-05-31,False,29.66,306.08,276.41999999999996,11,Average
NF2296,Quick War,Bong Joon-ho,Sci-Fi,2004,Spain,Mandarin,90,G,3.7,3.8,36678,2015-06-16,False,107.85,,,9,Poor
NF2297,Light,Chloe Zhao,Biography,2009,South Korea,Swedish,134,PG-13,7.0,6.6,23316,2024-04-21,True,,644.35,,0,Average
NF2298,Star,Martin Scorsese,Adventure,2022,Spain,Swedish,107,TV-Y,7.6,7.2,71284,2024-02-02,False,,53.41,,0,Good
NF2299,First Mystery,Christopher McQuarrie,Animation,2006,Brazil,English,119,PG-13,6.4,6.6,73216,2020-05-15,False,145.64,277.04,131.40000000000003,4,Average
NF2300,Moon,Denis Villeneuve,War,2010,Brazil,Hindi,117,PG,6.3,6.0,209108,2019-09-20,True,194.24,763.7,569.46,5,Average
NF2301,Quest,Ryan Coogler,War,2012,South Korea,Turkish,180,TV-Y,3.8,4.0,4869,2021-07-07,False,60.11,,,3,Poor
NF2302,Mission,Patty Jenkins,Biography,2015,South Korea,Korean,103,PG-13,7.9,8.6,36996,2023-01-28,True,,437.77,,1,Good
NF2303,Star,Bong Joon-ho,Action,2011,USA,Thai,100,R,7.2,7.1,27866,2019-04-22,False,,476.3,,5,Good
NF2304,Fear,Jordan Peele,Adventure,2022,Mexico,Thai,83,TV-MA,6.8,6.0,118057,2023-08-30,False,17.94,,,1,Average
NF2305,Code,Zack Snyder,Action,2005,Canada,Italian,172,TV-PG,5.7,6.0,70954,2015-01-21,False,152.08,182.96,30.879999999999995,9,Average
NF2306,Adventure,Rian Johnson,Comedy,2011,India,English,94,TV-Y,4.4,3.6,67284,2021-06-30,True,56.76,,,3,Poor
NF2307,Legend,Bong Joon-ho,Biography,2011,Germany,Mandarin,89,TV-Y,5.6,4.3,26437,2020-05-14,False,86.87,,,4,Average
NF2308,Sky,Greta Gerwig,Animation,2014,Mexico,Swedish,152,TV-Y,5.8,5.7,67099,2022-03-11,False,,277.37,,2,Average
NF2309,Old Legend,Steven Spielberg,War,2024,Canada,Dutch,145,TV-Y,4.5,4.4,76185,2024-07-24,False,,501.29,,0,Poor
NF2310,New Legend,Martin Scorsese,War,2007,Argentina,Japanese,179,PG,6.4,7.1,22685,2017-01-07,False,20.16,505.18,485.02,7,Average
NF2311,New War,Greta Gerwig,Crime,2008,Australia,German,87,R,4.4,4.9,11844,2012-01-29,True,,,,12,Poor
NF2312,Water,Jordan Peele,War,2014,Japan,English,145,TV-PG,5.8,5.5,159548,2021-09-10,True,12.28,,,3,Average
NF2313,An Shadow,Ridley Scott,Crime,2012,Italy,English,174,PG-13,3.1,3.3,64066,2017-07-21,True,,235.2,,7,Poor
NF2314,Story,Ridley Scott,Comedy,2022,Turkey,Hindi,126,TV-MA,4.0,3.5,9291,2022-10-19,True,114.76,53.6,-61.160000000000004,2,Poor
NF2315,War,Jordan Peele,Comedy,2004,France,Italian,99,TV-Y,4.2,3.7,47503,2016-05-01,False,18.18,,,8,Poor
NF2316,Dark Moon,Denis Villeneuve,Fantasy,2005,Argentina,Norwegian,140,PG,7.4,6.6,5044,2012-07-21,True,153.66,,,12,Good
NF2317,Fear,Christopher McQuarrie,Mystery,2019,UK,Japanese,143,R,5.9,5.3,163065,2020-07-03,False,,97.62,,4,Average
NF2318,Star,James Cameron,Comedy,2004,South Korea,Hindi,91,NC-17,8.8,8.2,25914,2013-09-17,False,33.39,483.86,450.47,11,Excellent
NF2319,Star,Steven Spielberg,Family,2016,Norway,Dutch,126,PG-13,5.2,5.0,9941,2022-08-01,True,114.88,,,2,Average
NF2320,First Story,James Cameron,Thriller,2023,Australia,Turkish,151,R,3.4,3.9,24015,2024-04-24,True,31.17,,,0,Poor
NF2321,Adventure,Greta Gerwig,Comedy,2023,Mexico,Spanish,81,TV-MA,3.8,4.1,13289,2024-08-20,True,180.48,96.55,-83.92999999999999,0,Poor
